stock_code,user_id,direction,executed_price,executed_quantity,original_quantity,unfilled_quantity,timestamp
TSEI,47395734113,sell,5.63,39100,39100,0,2023-06-16 14:38:00.065346
TSEI,41537381112,sell,5.63,71600,71600,0,2023-06-16 14:43:03.429924
TSEI,39616304277,sell,5.63,59700,59700,0,2023-06-16 10:10:00.565373
TSEI,93427007220,sell,5.63,72800,72800,0,2023-06-16 10:45:19.727060
TSEI,20780665073,sell,5.63,85500,85500,0,2023-06-16 10:54:27.367183
TSEI,90055719239,sell,5.63,74000,74000,0,2023-06-16 11:23:56.951399
TSEI,32438940097,sell,5.63,77700,77700,0,2023-06-16 13:50:36.150351
TSEI,18723484978,sell,5.63,62800,62800,0,2023-06-16 10:57:42.184014
TSEI,58583171529,sell,5.63,54500,54500,0,2023-06-16 14:09:32.252429
TSEI,80045728390,sell,5.63,2296500,2296500,0,2023-06-16 10:25:58.432057
TSEI,81025450139,sell,5.63,449800,449800,0,2023-06-16 11:14:10.959338
TSEI,47572997850,sell,5.63,779000,779000,0,2023-06-16 09:38:25.671609
TSEI,66742531726,sell,5.63,77900,77900,0,2023-06-16 10:05:27.719615
TSEI,35149229019,sell,5.63,81700,81700,0,2023-06-16 13:46:44.946347
TSEI,46121378357,sell,5.63,73500,73500,0,2023-06-16 14:45:51.235017
TSEI,51545908993,sell,5.63,303900,303900,0,2023-06-16 09:56:06.955945
TSEI,63289083415,sell,5.63,82400,82400,0,2023-06-16 10:08:18.285218
TSEI,75112117108,sell,5.63,156000,156000,0,2023-06-16 10:17:42.772801
TSEI,13318910837,sell,5.63,31500,31500,0,2023-06-16 13:48:44.869715
TSEI,77093336031,sell,5.63,70900,70900,0,2023-06-16 09:30:10.862060
TSEI,31703968666,sell,5.63,66500,66500,0,2023-06-16 09:56:04.814720
TSEI,34584060674,sell,5.63,68000,68000,0,2023-06-16 13:54:24.288606
TSEI,24055685439,sell,5.63,71600,71600,0,2023-06-16 10:26:49.356106
TSEI,22403443952,sell,5.63,150500,150500,0,2023-06-16 14:11:43.667411
TSEI,23361455402,sell,5.63,830900,830900,0,2023-06-16 14:12:06.504935
TSEI,45174044786,sell,5.63,73000,73000,0,2023-06-16 14:28:34.873552
TSEI,13525233782,sell,5.63,934900,934900,0,2023-06-16 14:29:23.661114
TSEI,91735668750,sell,5.63,66600,66600,0,2023-06-16 10:45:05.025694
TSEI,57116597530,sell,5.63,72500,72500,0,2023-06-16 10:33:32.821008
TSEI,49555903977,sell,5.63,76600,76600,0,2023-06-16 10:52:06.715796
TSEI,83218019377,sell,5.63,41400,41400,0,2023-06-16 14:08:38.191551
TSEI,41431924424,sell,5.63,74300,74300,0,2023-06-16 10:47:57.387826
TSEI,69383930533,sell,5.63,77700,77700,0,2023-06-16 14:26:33.157210
TSEI,11333599141,sell,5.63,80100,80100,0,2023-06-16 11:20:37.982490
TSEI,58415779283,sell,5.63,69300,69300,0,2023-06-16 13:00:17.596527
TSEI,23384837453,sell,5.63,69800,69800,0,2023-06-16 13:10:58.718869
TSEI,42442659198,sell,5.63,70400,70400,0,2023-06-16 14:46:32.488029
TSEI,83879940631,sell,5.63,71600,71600,0,2023-06-16 09:44:23.367432
TSEI,83071271966,sell,5.63,743900,743900,0,2023-06-16 10:45:19.442749
TSEI,97866796070,sell,5.63,78900,78900,0,2023-06-16 11:18:00.873338
TSEI,40145826811,sell,5.63,64000,64000,0,2023-06-16 09:30:10.745739
TSEI,14850654155,sell,5.63,67800,76000,8200,2023-06-16 10:21:17.867190
CPEI,70765673697,buy,10.69,133300,133300,0,2023-06-16 09:40:17.384751
CPEI,23590556363,buy,10.69,1284000,1284000,0,2023-06-16 10:09:13.550564
CPEI,25109296217,buy,10.69,120100,120100,0,2023-06-16 10:38:53.182807
CPEI,94064788250,buy,10.69,93700,93700,0,2023-06-16 10:08:20.350684
CPEI,96939108814,buy,10.69,190900,190900,0,2023-06-16 14:21:13.163272
CPEI,78233375206,buy,10.69,758300,758300,0,2023-06-16 11:22:28.336807
CPEI,13318910837,buy,10.69,118100,118100,0,2023-06-16 14:02:11.925205
CPEI,84464666238,buy,10.69,94800,94800,0,2023-06-16 09:44:35.397445
CPEI,99360887564,buy,10.69,76200,76200,0,2023-06-16 13:58:51.278277
CPEI,90421992505,buy,10.69,122400,122400,0,2023-06-16 14:17:05.058839
CPEI,65558358532,buy,10.69,118200,118200,0,2023-06-16 10:29:31.243786
CPEI,84994634259,buy,10.69,134600,134600,0,2023-06-16 13:33:29.617003
CPEI,11122220668,buy,10.69,76800,76800,0,2023-06-16 10:23:46.194052
CPEI,99782720273,buy,10.69,91800,91800,0,2023-06-16 10:22:57.960091
CPEI,80928468330,buy,10.69,77800,77800,0,2023-06-16 13:55:44.428793
CPEI,24449518783,buy,10.69,75600,75600,0,2023-06-16 10:55:32.590641
CPEI,73545994958,buy,10.69,78000,78000,0,2023-06-16 13:01:30.899074
CPEI,90055719239,buy,10.69,70100,70100,0,2023-06-16 14:50:45.686858
CPEI,56857900204,buy,10.69,133900,133900,0,2023-06-16 14:15:56.593804
CPEI,99500301154,buy,10.69,787700,787700,0,2023-06-16 09:33:01.806389
CPEI,41568039525,buy,10.69,80700,80700,0,2023-06-16 10:48:17.818635
CPEI,10795720105,buy,10.69,77900,77900,0,2023-06-16 11:23:04.812813
CPEI,20218637328,buy,10.69,86800,86800,0,2023-06-16 09:46:38.751807
CPEI,18112277402,buy,10.69,81000,81000,0,2023-06-16 13:40:07.891881
CPEI,13525233782,buy,10.69,940800,940800,0,2023-06-16 13:44:16.177420
CPEI,61573137053,buy,10.69,148300,148300,0,2023-06-16 14:52:36.090287
CPEI,90291092781,buy,10.69,94700,94700,0,2023-06-16 09:43:42.835387
CPEI,10096603837,buy,10.69,80400,80400,0,2023-06-16 11:16:16.314606
CPEI,39018712365,buy,10.69,258800,258800,0,2023-06-16 13:12:10.572139
CPEI,99357860114,buy,10.69,76400,76400,0,2023-06-16 14:09:49.223167
CPEI,71094896793,buy,10.69,100900,100900,0,2023-06-16 09:30:12.541790
CPEI,96409040401,buy,10.69,83800,83800,0,2023-06-16 13:53:06.722251
CPEI,31207487730,buy,10.69,131600,131600,0,2023-06-16 14:41:01.987282
CPEI,26534229565,buy,10.69,734700,734700,0,2023-06-16 13:05:16.256829
CPEI,42512152853,buy,10.69,93500,93500,0,2023-06-16 13:41:19.366548
CPEI,14284436976,buy,10.69,910100,910100,0,2023-06-16 09:51:59.425457
CPEI,58415779283,buy,10.69,109200,109200,0,2023-06-16 13:12:41.311514
CPEI,90297859491,buy,10.69,908000,908000,0,2023-06-16 14:45:07.891263
CPEI,59061566792,buy,10.69,81600,81600,0,2023-06-16 10:30:39.138862
CPEI,31828284544,buy,10.69,108200,108200,0,2023-06-16 14:42:21.224291
CPEI,36688478955,buy,10.69,78800,78800,0,2023-06-16 14:57:58.902096
CPEI,30609377103,buy,10.69,142200,142200,0,2023-06-16 10:36:28.949830
CPEI,28948484040,buy,10.69,923800,923800,0,2023-06-16 14:58:53.778030
CPEI,42442659198,buy,10.69,69500,69500,0,2023-06-16 10:36:26.826230
CPEI,16275556134,buy,10.69,854400,854400,0,2023-06-16 13:32:09.586666
CPEI,24063664460,buy,10.69,898300,898300,0,2023-06-16 09:33:32.504808
CPEI,49790604928,buy,10.69,1896200,1896200,0,2023-06-16 09:52:12.555322
CPEI,82947731910,buy,10.69,76100,76100,0,2023-06-16 10:51:48.909114
CPEI,41916957633,buy,10.69,85900,85900,0,2023-06-16 14:43:12.712166
CPEI,12504396640,buy,10.69,76800,76800,0,2023-06-16 10:18:28.217289
CPEI,79967437531,buy,10.69,96100,96100,0,2023-06-16 11:22:08.152628
CPEI,86019026911,buy,10.69,80400,80400,0,2023-06-16 14:31:31.698860
CPEI,98343470054,buy,10.69,95100,95100,0,2023-06-16 13:16:19.769175
CPEI,56613932065,buy,10.69,111500,111500,0,2023-06-16 14:20:22.958453
CPEI,30611397309,buy,10.69,796500,796500,0,2023-06-16 14:39:32.464886
CPEI,52433409542,buy,10.69,126400,126400,0,2023-06-16 14:51:20.680004
CPEI,21491613921,buy,10.69,111700,111700,0,2023-06-16 10:41:28.257466
CPEI,61726846331,buy,10.69,94800,94800,0,2023-06-16 13:38:44.790153
CPEI,71504169415,buy,10.69,95000,95000,0,2023-06-16 14:50:59.676986
CPEI,24298991861,buy,10.69,79800,79800,0,2023-06-16 10:12:08.579732
CPEI,49739419188,buy,10.69,88500,88500,0,2023-06-16 10:39:03.724481
CPEI,23031341798,buy,10.69,132700,132700,0,2023-06-16 11:20:52.075295
CPEI,87315057647,buy,10.69,140700,140700,0,2023-06-16 13:17:15.176357
CPEI,40145826811,buy,10.69,79200,79200,0,2023-06-16 14:07:51.482062
CPEI,63508321929,buy,10.69,106700,106700,0,2023-06-16 10:37:43.857884
CPEI,83879940631,buy,10.69,71600,71600,0,2023-06-16 13:39:17.121071
CPEI,60923588572,buy,10.69,139500,139500,0,2023-06-16 13:43:45.134298
CPEI,46175951711,buy,10.69,87500,87500,0,2023-06-16 14:28:57.821985
CPEI,17024940274,buy,10.69,105100,105100,0,2023-06-16 10:31:16.156808
CPEI,80850303194,buy,10.69,87200,87200,0,2023-06-16 14:18:23.851670
CPEI,92916761973,buy,10.69,145900,145900,0,2023-06-16 10:05:45.350219
CPEI,47083564005,buy,10.69,84700,84700,0,2023-06-16 10:08:35.716554
CPEI,10913216320,buy,10.69,991400,991400,0,2023-06-16 11:04:08.232432
CPEI,28568979073,buy,10.69,83400,83400,0,2023-06-16 11:27:00.554730
CPEI,36514505064,buy,10.69,83700,83700,0,2023-06-16 14:48:41.649867
CPEI,97866796070,buy,10.69,79200,79200,0,2023-06-16 09:47:22.412664
CPEI,84909580647,buy,10.69,106100,106100,0,2023-06-16 10:25:16.517647
CPEI,85261498178,buy,10.69,926800,926800,0,2023-06-16 10:27:13.405384
CPEI,24055685439,buy,10.69,71200,71200,0,2023-06-16 14:09:27.391685
CPEI,69768295193,buy,10.69,914800,914800,0,2023-06-16 10:50:25.433761
CPEI,34570081404,buy,10.69,773000,773000,0,2023-06-16 13:27:48.606550
CPEI,23324708061,buy,10.69,95600,95600,0,2023-06-16 14:01:35.879838
CPEI,29029974259,buy,10.69,85400,85400,0,2023-06-16 09:58:33.439385
CPEI,86154983458,buy,10.69,91100,91100,0,2023-06-16 10:49:29.640421
CPEI,80045728390,buy,10.69,868000,868000,0,2023-06-16 10:17:56.001809
CPEI,98999729226,buy,10.69,127500,127500,0,2023-06-16 14:12:44.249628
CPEI,42819824470,buy,10.69,110600,110600,0,2023-06-16 14:58:12.134398
CPEI,39131281454,buy,10.69,131100,131100,0,2023-06-16 10:42:40.226795
CPEI,82371105112,buy,10.69,93400,93400,0,2023-06-16 13:55:18.892222
CPEI,26525204622,buy,10.69,137300,137300,0,2023-06-16 14:33:49.494602
CPEI,58010151264,buy,10.69,95900,95900,0,2023-06-16 13:18:00.127246
CPEI,57908487610,buy,10.69,955200,955200,0,2023-06-16 09:34:01.541611
CPEI,10479479185,buy,10.69,83200,83200,0,2023-06-16 09:40:49.777438
CPEI,63413397244,buy,10.69,82100,82100,0,2023-06-16 14:26:22.848260
CPEI,ZYF,sell,10.69,101700,101700,0,2023-06-16 10:25:32.605618
CPEI,30123951506,sell,10.69,101700,101700,0,2023-06-16 10:56:35.088357
CPEI,ZYF,sell,10.69,101700,101700,0,2023-06-16 14:26:52.427876
CPEI,59255167650,sell,10.69,102300,102300,0,2023-06-16 09:43:27.481270
CPEI,ZYF,sell,10.69,102300,102300,0,2023-06-16 11:03:16.509692
CPEI,ZYF,sell,10.69,102300,102300,0,2023-06-16 13:33:51.836888
CPEI,ZYF,sell,10.69,100600,100600,0,2023-06-16 10:54:04.661799
CPEI,ZYF,sell,10.69,100600,100600,0,2023-06-16 14:14:34.409937
CPEI,93012911295,sell,10.69,100600,100600,0,2023-06-16 14:41:38.044595
CPEI,ZYF,sell,10.69,104700,104700,0,2023-06-16 10:21:20.305496
CPEI,ZYF,sell,10.69,104700,104700,0,2023-06-16 13:46:39.748645
CPEI,58976630584,sell,10.69,104700,104700,0,2023-06-16 14:53:46.052803
CPEI,ZYF,sell,10.69,100000,100000,0,2023-06-16 10:52:03.386154
CPEI,59962187984,sell,10.69,100000,100000,0,2023-06-16 11:26:29.933316
CPEI,ZYF,sell,10.69,100000,100000,0,2023-06-16 13:46:57.631484
CPEI,ZYF,sell,10.69,49000,49000,0,2023-06-16 09:35:46.099697
CPEI,ZYF,sell,10.69,103900,103900,0,2023-06-16 09:55:36.941076
CPEI,ZYF,sell,10.69,49000,49000,0,2023-06-16 13:42:14.999390
CPEI,ZYF,sell,10.69,103900,103900,0,2023-06-16 13:58:39.783220
CPEI,46210084986,sell,10.69,49000,49000,0,2023-06-16 14:26:04.677553
CPEI,85646402456,sell,10.69,103900,103900,0,2023-06-16 14:54:15.102087
CPEI,ZYF,sell,10.69,100100,100100,0,2023-06-16 09:34:31.261513
CPEI,ZYF,sell,10.69,92400,92400,0,2023-06-16 10:07:10.643288
CPEI,ZYF,sell,10.69,92400,92400,0,2023-06-16 11:17:52.928599
CPEI,ZYF,sell,10.69,100100,100100,0,2023-06-16 13:03:23.642121
CPEI,42124384526,sell,10.69,92400,92400,0,2023-06-16 13:18:43.805716
CPEI,24728822260,sell,10.69,100100,100100,0,2023-06-16 14:11:37.215037
CPEI,38030669385,sell,10.69,2109000,2109000,0,2023-06-16 13:49:29.014404
CPEI,ZYF,sell,10.69,2109000,2109000,0,2023-06-16 14:45:54.705113
CPEI,ZYF,sell,10.69,2109000,2109000,0,2023-06-16 14:49:16.418604
CPEI,ZYF,sell,10.69,964900,964900,0,2023-06-16 10:31:11.101555
CPEI,ZYF,sell,10.69,964900,964900,0,2023-06-16 11:01:29.170802
CPEI,95438069855,sell,10.69,964900,964900,0,2023-06-16 13:33:24.586836
CPEI,ZYF,sell,10.69,69000,69000,0,2023-06-16 10:39:01.574155
CPEI,72114913291,sell,10.69,69000,69000,0,2023-06-16 13:30:49.772170
CPEI,ZYF,sell,10.69,69000,69000,0,2023-06-16 13:51:33.505486
CPEI,22216456756,sell,10.69,105300,105300,0,2023-06-16 10:51:39.428795
CPEI,ZYF,sell,10.69,105300,105300,0,2023-06-16 13:35:05.216197
CPEI,ZYF,sell,10.69,105300,105300,0,2023-06-16 13:39:48.827657
CPEI,ZYF,sell,10.69,93200,93200,0,2023-06-16 10:21:38.995054
CPEI,ZYF,sell,10.69,93200,93200,0,2023-06-16 10:24:24.407162
CPEI,38982671521,sell,10.69,93000,93000,0,2023-06-16 10:56:26.939344
CPEI,ZYF,sell,10.69,93000,93000,0,2023-06-16 11:03:57.864499
CPEI,ZYF,sell,10.69,93000,93000,0,2023-06-16 11:11:00.359293
CPEI,80423689199,sell,10.69,93200,93200,0,2023-06-16 13:18:58.487480
CPEI,ZYF,sell,10.69,98700,98700,0,2023-06-16 13:31:17.854981
CPEI,ZYF,sell,10.69,98700,98700,0,2023-06-16 14:27:48.415425
CPEI,39881448338,sell,10.69,98700,98700,0,2023-06-16 14:36:56.672798
CPEI,25656576619,sell,10.69,943600,943600,0,2023-06-16 09:37:51.572245
CPEI,ZYF,sell,10.69,943600,943600,0,2023-06-16 13:11:46.923971
CPEI,ZYF,sell,10.69,943600,943600,0,2023-06-16 13:45:31.862285
CPEI,ZYF,sell,10.69,100100,100100,0,2023-06-16 10:13:20.439985
CPEI,54340835699,sell,10.69,100100,100100,0,2023-06-16 10:40:14.304949
CPEI,ZYF,sell,10.69,100100,100100,0,2023-06-16 10:40:32.329736
CPEI,ZYF,sell,10.69,43300,43300,0,2023-06-16 09:36:38.581115
CPEI,12531352252,sell,10.69,996600,996600,0,2023-06-16 11:18:52.122989
CPEI,ZYF,sell,10.69,43300,43300,0,2023-06-16 13:18:47.549481
CPEI,ZYF,sell,10.69,996600,996600,0,2023-06-16 13:23:31.692134
CPEI,ZYF,sell,10.69,996600,996600,0,2023-06-16 14:08:09.377250
CPEI,83965392369,sell,10.69,43300,43300,0,2023-06-16 14:20:37.474676
CPEI,83581995503,sell,10.69,98300,98300,0,2023-06-16 09:31:49.653702
CPEI,ZYF,sell,10.69,98300,98300,0,2023-06-16 09:45:38.335319
CPEI,88166001054,sell,10.69,80500,80500,0,2023-06-16 09:50:41.971131
CPEI,ZYF,sell,10.69,98300,98300,0,2023-06-16 09:52:06.958716
CPEI,ZYF,sell,10.69,80500,80500,0,2023-06-16 10:48:02.261694
CPEI,ZYF,sell,10.69,80500,80500,0,2023-06-16 14:23:09.282800
CPEI,72036784610,sell,10.69,885000,885000,0,2023-06-16 09:57:35.065541
CPEI,ZYF,sell,10.69,885000,885000,0,2023-06-16 13:39:26.290476
CPEI,ZYF,sell,10.69,885000,885000,0,2023-06-16 14:10:36.512156
CPEI,ZYF,sell,10.69,45900,45900,0,2023-06-16 09:54:40.971772
CPEI,ZYF,sell,10.69,45900,45900,0,2023-06-16 10:08:05.699963
CPEI,60504743839,sell,10.69,45900,45900,0,2023-06-16 11:26:25.818853
CPEI,ZYF,sell,10.69,83900,83900,0,2023-06-16 09:33:19.055943
CPEI,46166161128,sell,10.69,83900,83900,0,2023-06-16 11:25:14.539948
CPEI,ZYF,sell,10.69,83900,83900,0,2023-06-16 11:26:26.577847
CPEI,33306385742,sell,10.69,96300,96300,0,2023-06-16 10:17:15.492696
CPEI,ZYF,sell,10.69,96300,96300,0,2023-06-16 13:20:51.212295
CPEI,ZYF,sell,10.69,96300,96300,0,2023-06-16 13:51:57.300806
CPEI,ZYF,sell,10.69,75300,75300,0,2023-06-16 10:11:03.895689
CPEI,ZYF,sell,10.69,75300,75300,0,2023-06-16 11:29:00.689155
CPEI,ZYF,sell,10.69,206700,206700,0,2023-06-16 13:11:00.685485
CPEI,ZYF,sell,10.69,206700,206700,0,2023-06-16 13:32:04.888089
CPEI,67751256634,sell,10.69,206700,206700,0,2023-06-16 13:49:02.557962
CPEI,30579658334,sell,10.69,75300,75300,0,2023-06-16 14:52:52.099892
CPEI,ZYF,sell,10.69,44100,44100,0,2023-06-16 13:11:13.309316
CPEI,37379346708,sell,10.69,44100,44100,0,2023-06-16 13:24:44.492797
CPEI,ZYF,sell,10.69,44100,44100,0,2023-06-16 13:43:44.776327
CPEI,ZYF,sell,10.69,28200,28200,0,2023-06-16 10:21:09.040197
CPEI,42068891963,sell,10.69,28200,28200,0,2023-06-16 13:36:27.131253
CPEI,ZYF,sell,10.69,28200,28200,0,2023-06-16 13:47:48.660263
CPEI,ZYF,sell,10.69,83300,83300,0,2023-06-16 10:11:22.326189
CPEI,ZYF,sell,10.69,438200,948400,510200,2023-06-16 11:13:23.526410
MEI,41537381112,buy,9.42,22400,22400,0,2023-06-16 10:06:29.997319
MEI,73259037090,buy,9.42,22500,22500,0,2023-06-16 14:38:08.006429
MEI,16870676954,buy,9.42,26200,26200,0,2023-06-16 13:30:12.403430
MEI,65659043523,buy,9.42,18600,18600,0,2023-06-16 13:50:41.068317
MEI,84994634259,buy,9.42,17700,17700,0,2023-06-16 13:08:34.948386
MEI,18045521502,buy,9.42,1257000,1257000,0,2023-06-16 14:55:42.490976
MEI,63508321929,buy,9.42,174700,174700,0,2023-06-16 14:03:59.313435
MEI,71924029219,buy,9.42,25000,25000,0,2023-06-16 11:10:34.315776
MEI,22755586181,buy,9.42,53100,53100,0,2023-06-16 11:22:45.284332
MEI,89410896555,buy,9.42,16100,16100,0,2023-06-16 10:13:53.521028
MEI,78944928943,buy,9.42,194200,194200,0,2023-06-16 13:20:07.858879
MEI,87150299760,buy,9.42,108200,108200,0,2023-06-16 10:55:18.650330
MEI,43665216872,buy,9.42,16100,16100,0,2023-06-16 10:44:09.509685
MEI,63023176009,buy,9.42,16300,16300,0,2023-06-16 13:42:07.729275
MEI,48987976143,buy,9.42,268000,268000,0,2023-06-16 14:02:50.433435
MEI,22665754025,buy,9.42,16800,16800,0,2023-06-16 11:24:05.231696
MEI,43361140576,buy,9.42,104100,104100,0,2023-06-16 13:12:20.265846
MEI,78069100165,buy,9.42,28100,28100,0,2023-06-16 09:49:47.154178
MEI,27261892968,buy,9.42,207100,207100,0,2023-06-16 10:32:15.071886
MEI,33306385742,buy,9.42,31300,31300,0,2023-06-16 10:06:01.250676
MEI,83218019377,buy,9.42,18000,18000,0,2023-06-16 10:51:34.167160
MEI,46210084986,buy,9.42,102000,102000,0,2023-06-16 14:28:13.994242
MEI,12396165581,buy,9.42,16400,16400,0,2023-06-16 14:48:29.793106
MEI,41229353014,buy,9.42,14200,14200,0,2023-06-16 10:09:32.860895
MEI,97402751575,buy,9.42,14500,14500,0,2023-06-16 14:23:16.334913
MEI,84043496210,buy,9.42,290400,290400,0,2023-06-16 10:19:15.742147
MEI,21821648413,buy,9.42,28300,28300,0,2023-06-16 11:23:53.966787
MEI,34584060674,buy,9.42,13900,13900,0,2023-06-16 13:48:56.403400
MEI,65155862727,buy,9.42,19200,19200,0,2023-06-16 13:53:12.753079
MEI,74430384885,buy,9.42,1006000,1006000,0,2023-06-16 09:34:35.678003
MEI,90055719239,buy,9.42,14900,14900,0,2023-06-16 10:04:38.673712
MEI,48548594416,buy,9.42,254500,254500,0,2023-06-16 14:48:12.962020
MEI,33116914878,buy,9.42,14700,14700,0,2023-06-16 14:57:09.092135
MEI,99357860114,buy,9.42,16200,16200,0,2023-06-16 09:42:04.960728
MEI,79823307559,buy,9.42,537000,537000,0,2023-06-16 13:31:02.722186
MEI,80423689199,buy,9.42,151100,151100,0,2023-06-16 14:54:48.801403
MEI,69430868781,buy,9.42,16800,16800,0,2023-06-16 13:10:21.820833
MEI,38148256016,buy,9.42,102200,102200,0,2023-06-16 10:01:10.989135
MEI,33027257078,buy,9.42,110100,110100,0,2023-06-16 13:10:06.284165
MEI,82861275907,buy,9.42,111100,111100,0,2023-06-16 14:04:22.904958
MEI,58696955706,buy,9.42,102000,102000,0,2023-06-16 09:40:57.190338
MEI,97742306876,buy,9.42,114500,114500,0,2023-06-16 09:52:11.141257
MEI,25760299780,buy,9.42,161900,161900,0,2023-06-16 14:04:12.727365
MEI,75112117108,buy,9.42,242700,242700,0,2023-06-16 09:54:52.270909
MEI,11899768841,buy,9.42,108100,108100,0,2023-06-16 10:30:44.846437
MEI,25901251490,buy,9.42,162200,162200,0,2023-06-16 11:19:40.302908
MEI,30611397309,buy,9.42,269900,269900,0,2023-06-16 11:08:45.357501
MEI,50589335038,buy,9.42,157600,157600,0,2023-06-16 10:11:27.829598
MEI,74533333826,buy,9.42,18300,18300,0,2023-06-16 11:09:05.062964
MEI,11580131025,buy,9.42,28100,28100,0,2023-06-16 13:07:48.900647
MEI,31797640038,buy,9.42,114700,114700,0,2023-06-16 13:10:15.710638
MEI,24249672888,buy,9.42,112100,112100,0,2023-06-16 13:38:44.463632
MEI,76073515850,buy,9.42,1457200,1457200,0,2023-06-16 09:43:39.165633
MEI,74676034343,buy,9.42,91600,91600,0,2023-06-16 11:10:27.708541
MEI,61497679576,buy,9.42,107600,107600,0,2023-06-16 13:07:29.626978
MEI,52964862646,buy,9.42,26000,26000,0,2023-06-16 13:22:03.270973
MEI,75810358549,buy,9.42,18000,18000,0,2023-06-16 13:28:02.639595
MEI,31207487730,buy,9.42,28300,28300,0,2023-06-16 10:09:46.100508
MEI,14261675192,buy,9.42,166600,166600,0,2023-06-16 10:41:15.960997
MEI,58052725174,buy,9.42,203500,203500,0,2023-06-16 13:41:20.007299
MEI,77268520866,buy,9.42,27800,27800,0,2023-06-16 10:14:47.062052
MEI,60354129011,buy,9.42,28800,28800,0,2023-06-16 11:04:07.455894
MEI,98999729226,buy,9.42,16700,16700,0,2023-06-16 11:28:34.551940
MEI,81572773171,buy,9.42,156100,156100,0,2023-06-16 13:02:41.642662
MEI,86769028143,buy,9.42,120100,120100,0,2023-06-16 13:54:55.151984
MEI,91779987390,buy,9.42,26300,26300,0,2023-06-16 09:32:05.679549
MEI,79578756816,buy,9.42,2221600,2221600,0,2023-06-16 10:26:44.547771
MEI,80045728390,buy,9.42,979500,979500,0,2023-06-16 11:22:36.575919
MEI,97401607168,buy,9.42,17200,17200,0,2023-06-16 13:11:09.263508
MEI,35190802713,buy,9.42,266100,266100,0,2023-06-16 14:33:52.043619
MEI,60621697035,buy,9.42,27600,27600,0,2023-06-16 14:44:51.571548
MEI,83071271966,buy,9.42,157000,157000,0,2023-06-16 09:39:58.736942
MEI,22807065463,buy,9.42,987800,987800,0,2023-06-16 10:26:28.053805
MEI,56613932065,buy,9.42,14900,14900,0,2023-06-16 10:11:29.665013
MEI,24570243197,buy,9.42,18600,18600,0,2023-06-16 14:29:14.666351
MEI,57008267639,buy,9.42,158900,158900,0,2023-06-16 10:11:01.776115
MEI,21880402448,buy,9.42,97500,97500,0,2023-06-16 09:39:32.631262
MEI,67804267797,buy,9.42,18700,18700,0,2023-06-16 13:02:51.107396
MEI,92916761973,buy,9.42,166300,166300,0,2023-06-16 09:56:27.581531
MEI,47572997850,buy,9.42,261200,261200,0,2023-06-16 14:25:23.008990
MEI,15936138124,buy,9.42,116000,116000,0,2023-06-16 10:13:03.551172
MEI,11879544818,buy,9.42,17600,17600,0,2023-06-16 10:27:24.779054
MEI,49555903977,buy,9.42,26100,26100,0,2023-06-16 14:09:23.617688
MEI,34033265317,buy,9.42,158700,158700,0,2023-06-16 10:01:32.504875
MEI,15859559463,buy,9.42,236200,236200,0,2023-06-16 10:02:13.997661
MEI,72360475841,buy,9.42,1055200,1055200,0,2023-06-16 13:25:40.735414
MEI,28074626466,buy,9.42,863800,1176800,313000,2023-06-16 10:26:51.494614
MEI,ZYF,sell,9.42,167600,167600,0,2023-06-16 11:09:43.304579
MEI,25452798143,sell,9.42,167600,167600,0,2023-06-16 14:23:13.612697
MEI,ZYF,sell,9.42,113900,113900,0,2023-06-16 10:59:30.163674
MEI,99371322029,sell,9.42,113900,113900,0,2023-06-16 14:50:41.621505
MEI,ZYF,sell,9.42,1899800,1899800,0,2023-06-16 11:08:02.342666
MEI,37691840152,sell,9.42,1899800,1899800,0,2023-06-16 11:13:35.416630
MEI,ZYF,sell,9.42,1052300,1052300,0,2023-06-16 09:42:34.608645
MEI,83247944988,sell,9.42,1052300,1052300,0,2023-06-16 14:04:39.274327
MEI,42255287627,sell,9.42,50200,50200,0,2023-06-16 10:07:43.760800
MEI,ZYF,sell,9.42,50200,50200,0,2023-06-16 14:46:17.017962
MEI,72450088251,sell,9.42,1951300,1951300,0,2023-06-16 09:46:29.170073
MEI,ZYF,sell,9.42,1951300,1951300,0,2023-06-16 10:58:45.103624
MEI,ZYF,sell,9.42,106700,106700,0,2023-06-16 09:33:04.943037
MEI,62917782677,sell,9.42,106700,106700,0,2023-06-16 10:38:28.781964
MEI,19648735501,sell,9.42,103700,103700,0,2023-06-16 13:41:53.049260
MEI,ZYF,sell,9.42,103700,103700,0,2023-06-16 14:34:09.196129
MEI,ZYF,sell,9.42,461900,461900,0,2023-06-16 14:43:34.019576
MEI,13502770246,sell,9.42,461900,461900,0,2023-06-16 14:53:41.784702
MEI,ZYF,sell,9.42,108200,108200,0,2023-06-16 09:54:48.211666
MEI,95973011833,sell,9.42,108200,108200,0,2023-06-16 10:48:37.594584
MEI,18294145217,sell,9.42,179000,179000,0,2023-06-16 10:18:11.555569
MEI,ZYF,sell,9.42,179000,179000,0,2023-06-16 14:16:18.330523
MEI,71370814894,sell,9.42,160800,160800,0,2023-06-16 09:30:31.933313
MEI,ZYF,sell,9.42,160800,160800,0,2023-06-16 14:02:20.474452
MEI,ZYF,sell,9.42,109600,109600,0,2023-06-16 09:41:57.542431
MEI,68244278433,sell,9.42,109600,109600,0,2023-06-16 14:44:03.607708
MEI,ZYF,sell,9.42,132900,132900,0,2023-06-16 11:19:55.625159
